CustomerID,uv0,uv1,uv2,uv3,uv4,uv5,uv6,uv7,uv8,uv9,uv10,uv11,uv12,uv13,uv14,uv15
1423,-0.322539691,-0.330461504,-0.055142245,0.027030036,-0.030128532,-0.043483661,-0.179196033,0.181289279,-0.051018192,0.022481313,1.134543842,-0.978725231,-0.322537603,-0.147472453,-0.055442107,-0.525357169
1546,-0.10092957,-0.330461504,-0.075719041,-0.001493798,-0.046147658,0.031688886,-0.18303676,0.181289279,-0.066238874,0.022481313,0.108152143,0.557297393,0.061504553,0.082971845,-0.064651497,-0.561531575
2403,0.342290674,-0.099136042,-0.055142245,0.025352163,-0.049927983,-0.051000916,-0.041892898,0.181289279,-0.069830776,0.022481313,0.007525506,0.05558146,-0.16038647,0.098082946,-0.064651497,-0.187729381
2208,-0.322539691,-0.330461504,-0.077315516,0.030609497,-0.080427853,-0.045989413,-0.191255738,0.181289279,-0.098810436,0.022481313,1.426361089,0.024706634,-0.390811764,-0.180716876,-0.055442107,-0.525357169
247,-0.322539691,-0.17624453,-0.013456495,0.034338103,-0.087361949,-0.066035426,-0.116168341,0.181289279,-0.105398915,0.022481313,2.24143685,-0.916975578,0.166243323,0.092038506,-0.057116542,-0.139496839
1419,-0.21173463,-0.253353017,-0.083080567,0.029938348,-0.095562278,-0.051836167,-0.158475497,0.181289279,-0.113190514,0.022481313,-0.696860953,-0.561915072,-0.450293041,-0.220761295,-0.057953759,-0.428892087
463,0.674705857,0.059616725,-0.010500059,-0.060405769,-0.125465611,-0.068541177,-0.054137652,0.176414847,-0.141753175,0.022481313,0.440220046,0.781139886,-0.286284588,0.071638519,-0.057116542,0.282537896
1751,3.112417199,0.449694954,-0.027425656,0.007007423,0.000531324,-0.020096647,0.429630223,0.175976698,-0.022218455,0.022481313,-0.888051564,1.684228564,-0.431578773,-0.145961342,-0.126605573,0.403119249
944,0.231485613,-0.017491762,-0.025651794,0.003875394,-0.177627256,-0.153360869,-0.146643643,0.175451997,-0.191267765,0.022481313,-0.696860953,1.066732032,-0.485907917,-0.180716876,-0.059628193,0.174014679
2792,2.225976711,1.79228979,-0.069998337,0.00391268,-0.154766045,-0.111138955,0.402465676,0.171977732,-0.169660657,0.022481313,-0.857863573,1.745978217,-0.313041288,-0.065872505,-0.083907493,2.58564174
2117,-0.21173463,-0.171708736,-0.080419774,0.030945072,-0.116219976,-0.068541177,-0.135074887,0.171639896,-0.133137388,0.022481313,-0.898114228,-0.461571885,-0.001338709,-0.007694764,-0.057116542,-0.139496839
1024,0.342290674,0.535875028,-0.053811849,0.024643728,-0.128715191,-0.109635504,0.116925104,0.171639896,-0.144979438,0.022481313,-0.757236936,0.626765753,-0.192583944,0.092038506,-0.074698104,1.162781774
2029,0.120680552,-0.012955969,-0.063346355,0.030199351,-0.082021938,-0.051836167,-0.028351536,0.16975709,-0.100805289,0.022481313,-0.143414449,0.649921873,-0.205126735,-0.060583619,-0.059628193,0.065491461
1437,-0.21173463,-0.248817223,0.079671245,0.030385781,0.283899295,0.119390192,0.03097642,0.166961409,0.245441615,0.022481313,-0.485545015,-0.724007912,0.497269558,0.403327195,-0.056279324,-0.320368869
2437,0.009875491,-0.248817223,-0.043079985,0.033443238,-0.074592652,-0.056012419,-0.145982751,0.166961409,-0.093889274,0.022481313,-0.596234316,0.734827646,-0.402294236,-0.194316867,-0.057116542,-0.34448514
1439,0.453095735,0.068688312,-0.0044098,0.029938348,-0.083370506,-0.068541177,0.011639351,0.166961409,-0.10219796,0.022481313,-0.716986281,1.553010551,-0.14168004,-0.077961386,-0.066325931,0.065491461
1996,0.120680552,-0.248817223,-0.080419774,0.029118055,-0.123133522,-0.069042328,-0.169943546,0.166961409,-0.13983568,0.022481313,-0.777362263,1.676509857,-0.515463831,-0.246450167,-0.056279324,-0.404775816
94,0.231485613,-0.008420175,-0.079976309,0.021772702,-0.115192343,-0.068541177,-0.067186806,0.164199407,-0.13241064,0.022481313,-0.535858334,0.518703859,-0.277095385,-0.12329469,-0.065488714,0.065491461
3891,3.998857687,0.953168018,0.077453918,0.017969524,0.214194242,-0.048495165,1.721807431,0.162911121,0.178992909,0.022481313,-0.716986281,1.637916324,0.088886125,0.469816042,-0.062977062,1.379828209
585,-0.322539691,-0.167172943,-0.091595103,0.027216466,-0.204519193,-0.152483856,-0.199226724,0.162376486,-0.216920732,0.022481313,1.708115673,-0.986443938,-0.260470184,-0.099116928,-0.075535321,-0.115380569
2407,0.563900796,0.395265434,-0.048046798,0.007007423,-0.088705708,-0.061023923,0.164903342,0.161470488,-0.107466715,0.022481313,-0.847800909,1.012701085,0.023177922,0.163816237,-0.10316349,0.571933144
3535,0.453095735,-0.003884382,0.02290767,-0.045118485,-0.019201636,-0.051836167,0.055166324,0.158774053,-0.041927612,0.022481313,-0.888051564,1.722822097,-0.164093274,-0.085516937,-0.068837583,0.137840273
1872,-0.21173463,-0.325925711,-0.046272936,0.024420012,0.050057523,-0.001721135,-0.155775281,0.153476345,0.023092837,0.022481313,0.550909347,-0.376666112,-0.329261573,-0.179205766,-0.065488714,-0.54947344
4285,1.228731162,0.817094217,-0.004055028,0.012824048,-0.081110256,-0.066035426,0.401997386,0.153476345,-0.100620729,0.022481313,-0.787424927,1.715103391,-0.021898541,0.193282885,-0.068000366,1.030142285
3864,-0.10092957,-0.162637149,-0.062681157,0.03210094,-0.082843839,-0.061441548,-0.105955358,0.153476345,-0.102255793,0.022481313,1.204982488,0.132768527,-0.364433111,-0.192805757,-0.057116542,-0.16361311
830,-0.322539691,-0.325925711,-0.080419774,0.029118055,-0.099672215,-0.066035426,-0.19378601,0.153476345,-0.118127819,0.022481313,0.007525506,-0.345791286,-0.212367934,-0.093828042,-0.055442107,-0.513299034
2158,1.671951406,0.086831485,0.073285343,0.010072337,0.128979499,-0.027613901,0.347334698,0.149155892,0.097123057,0.022481313,-0.747174272,1.699665977,-0.290883219,-0.01298365,-0.072186452,0.029317055
272,1.450341284,1.075634438,0.02290767,0.003875394,-0.044784163,-0.056012419,0.703221869,0.149155892,-0.066577955,0.022481313,-0.636484971,1.553010551,0.150381649,0.255238401,-0.100651838,1.367770074
225,-0.21173463,0.005187205,0.02290767,0.007007423,0.009008041,-0.028449152,0.097808332,0.148301851,-0.01595558,0.022481313,1.124481178,-0.160542326,1.018635879,0.397282755,-0.083907493,0.161956543
3563,0.674705857,-0.076457076,0.02290767,-0.023954919,0.176453989,0.071780912,0.205105714,0.14702697,0.141622851,0.022481313,1.657802355,-0.253166806,-0.174563233,0.385949429,-0.134977745,-0.115380569
1955,0.009875491,-0.158101356,0.13732175,-0.086506009,0.477045469,0.05257015,0.330666374,0.144918526,0.424265813,0.022481313,1.577301045,-0.137386206,1.043255955,0.960926839,-0.222048338,-0.36860141
3676,3.888052626,0.513196062,0.670367193,-0.293443627,0.870426116,0.354930842,2.969098116,0.14188763,0.793604122,0.022481313,-0.857863573,1.514417018,-0.142542087,1.185326696,-0.180187476,-0.187729381
1951,0.120680552,-0.239745637,0.004282122,0.027030036,0.00635075,-0.028449152,-0.098869337,0.140761865,-0.018935981,0.022481313,-0.696860953,0.611328339,-0.321503146,-0.090050267,-0.055442107,-0.356543275
2775,-0.10092957,-0.239745637,-0.029953409,0.023860721,-0.077643128,-0.063529674,-0.142699691,0.140761865,-0.097889785,0.022481313,-0.475482352,1.468104778,-0.048665116,0.183460669,-0.056279324,-0.332427004
2082,1.782756467,0.953168018,0.064889064,0.017745808,-0.044668764,-0.048495165,0.626548331,0.134673239,-0.067201573,0.022481313,-0.68679829,1.607041497,0.109939307,0.457727161,-0.0696748,1.620990915
1133,0.342290674,0.272799013,-0.068889673,0.013718913,-0.094198736,-0.061859173,0.092845978,0.134673239,-0.113684363,0.022481313,-0.898114228,1.444948658,-0.079310904,0.112438492,-0.094791317,0.583991279
2703,0.231485613,-0.067385489,-0.080951933,0.023860721,-0.110869688,-0.056012419,-0.086857468,0.134673239,-0.129329685,0.022481313,-0.787424927,1.715103391,-0.28241545,-0.087783602,-0.058790976,0.077549596
521,-0.21173463,-0.067385489,-0.069998337,0.03343578,-0.128822381,-0.069794053,-0.105847097,0.134673239,-0.146177892,0.022481313,-0.616359644,-0.615946019,-0.233057074,-0.138405792,-0.061302628,-0.055089892
692,2.225976711,0.531339235,-0.050042392,0.000967082,-0.069841397,-0.044736537,0.287128071,0.133042359,-0.090897601,0.022481313,-0.827675582,1.707384684,-0.385163629,-0.150494673,-0.059628193,0.294596032
863,0.342290674,0.622055102,0.12993066,0.012041041,-0.079013215,-0.055177169,0.307853642,0.130708551,-0.099599175,0.022481313,-0.324542396,0.28714266,0.341971703,0.636038158,-0.063814279,1.476293292
4186,0.009875491,-0.235209843,0.029116186,0.027141894,0.241953157,0.269735288,0.03097642,0.128753747,0.201066382,0.022481313,-0.06291314,0.626765753,0.244448271,0.08523851,-0.063814279,-0.34448514
2789,-0.10092957,-0.321389917,-0.01877808,0.027253752,0.055230814,0.054240651,-0.150193577,0.128753747,0.026106447,0.022481313,-0.847800909,-0.554196365,-0.345812885,-0.137650237,-0.057116542,-0.57358971
219,0.896315979,0.023330378,0.181431778,-0.254054636,0.054630439,-0.048495165,0.173400524,0.128753747,0.025543892,0.022481313,-0.837738245,0.842889539,0.18796692,0.300571706,-0.071349235,-0.115380569
3087,0.120680552,-0.321389917,-0.0266422,0.036053262,0.041029449,-0.045989413,-0.153999056,0.128753747,0.012799685,0.022481313,-0.847800909,1.151637805,-0.425983301,-0.203383528,-0.055442107,-0.54947344
721,-0.10092957,-0.149029769,0.003838657,0.027216466,-0.033261117,-0.045989413,-0.059132736,0.128753747,-0.056811013,0.022481313,-0.777362263,0.40292326,0.039005114,0.102616277,-0.057116542,-0.127438704
3338,-0.322539691,-0.321389917,-0.049111115,0.025352163,-0.07635378,-0.056012419,-0.185453736,0.128753747,-0.097189092,0.022481313,-0.364793051,-0.924694285,0.06072871,0.039905206,-0.056279324,-0.501240899
3025,-0.10092957,-0.321389917,-0.076605971,0.035605829,-0.0995044,-0.061859173,-0.191657309,0.128753747,-0.118881359,0.022481313,0.651535984,0.3334549,-0.461413453,-0.229827955,-0.055442107,-0.501240899
1759,-0.322539691,-0.321389917,-0.081528438,0.011258034,-0.109163019,-0.061023923,-0.194245487,0.128753747,-0.127931542,0.022481313,1.486737072,-0.978725231,-0.485464578,-0.22605018,-0.056279324,-0.501240899
723,0.009875491,-0.062849696,-0.084410963,0.027030036,-0.118202707,-0.068541177,-0.092791649,0.128753747,-0.136401783,0.022481313,-0.716986281,1.298293231,-0.25333243,-0.112716919,-0.058790976,0.065491461
177,-0.322539691,-0.235209843,-0.066672346,0.027030036,-0.125971647,-0.068541177,-0.166206045,0.128753747,-0.143681326,0.022481313,-0.52579567,-0.955569111,-0.161162313,-0.06813917,-0.056279324,-0.284194463
434,0.342290674,0.027866172,0.107757389,0.025464021,-0.049486781,-0.056638857,0.036692821,0.124135236,-0.072241561,0.022481313,-0.60629698,0.657640579,-0.120042648,0.03612743,-0.057953759,0.22224722
1475,0.120680552,-0.144493976,-0.084410963,0.025352163,-0.111595979,-0.052044979,-0.120190341,0.121112215,-0.130468865,0.022481313,-0.807550254,-0.461571885,-0.424948844,-0.146716897,-0.057953759,-0.187729381
1104,-0.10092957,-0.144493976,-0.083967498,0.029118055,-0.116977601,-0.066035426,-0.124592511,0.121112215,-0.135501268,0.022481313,-0.757236936,1.599322791,-0.315555018,-0.112716919,-0.058790976,-0.055089892
553,3.888052626,1.261601966,0.069028075,0.012041041,0.034099508,-0.051836167,1.229805472,0.120323975,0.005717298,0.022481313,-0.908176891,1.769134337,-0.222996979,0.017994108,-0.067163148,0.42723552
1361,0.453095735,-0.23067405,-0.056620463,0.014390062,-0.089949614,-0.056012419,-0.14467985,0.117394709,-0.110372225,0.022481313,-0.394981042,1.321449351,-0.413397408,-0.177694655,-0.059628193,-0.332427004
1534,0.231485613,0.036937758,-0.080013264,0.026172456,-0.119827345,-0.068541177,-0.05494457,0.115196188,-0.138353099,0.022481313,-0.465419688,1.468104778,-0.19995445,-0.048494738,-0.057116542,0.282537896
568,3.444832382,2.173296432,0.262379001,0.014240918,0.165426501,0.054240651,3.081732988,0.11474427,0.127926098,0.022481313,-0.908176891,1.383199005,0.644938293,0.70781589,-0.065488714,1.090432962
1194,0.563900796,0.304549567,-0.069776604,0.021026981,-0.093319918,-0.048495165,0.10991839,0.114650243,-0.113625437,0.022481313,-0.817612918,1.066732032,-0.047889273,-0.079472496,-0.068000366,0.704572632
1367,0.896315979,0.127653626,0.00243435,0.027030036,-0.080378018,-0.048996315,0.046696837,0.113743594,-0.101581547,0.022481313,-0.465419688,0.873764365,-0.318598709,-0.004672544,-0.057953759,0.330770438
3913,0.453095735,0.041473552,-0.073324327,0.025352163,-0.106488706,-0.056012419,-0.03452112,0.110869304,-0.126050423,0.022481313,-0.696860953,1.105325565,-0.308227615,-0.159561334,-0.059628193,0.01725892
477,-0.21173463,-0.316854124,0.044194011,0.014203632,0.480455518,0.401287247,-0.025982396,0.106633519,0.420556065,0.022481313,2.040183576,-0.453853179,-0.160645084,-0.01751698,-0.055442107,-0.489182763
182,-0.10092957,0.136725212,0.038281138,0.028148618,-0.042619705,-0.045989413,0.115311269,0.106633519,-0.066702274,0.022481313,-0.787424927,1.460386071,0.29580906,0.275638388,-0.073023669,0.60810755
1999,-0.21173463,-0.135422389,-0.043759966,0.030609497,-0.077788714,-0.050416241,-0.087751246,0.106633519,-0.099463131,0.022481313,-0.787424927,-0.639102138,-0.139955945,-0.032628081,-0.057116542,-0.079206163
2929,0.009875491,-0.135422389,-0.077315516,0.030609497,-0.083709473,-0.045989413,-0.092761437,0.106633519,-0.104978474,0.022481313,-0.787424927,1.668791151,-0.276297376,-0.130094686,-0.057116542,-0.260078192
1664,0.009875491,-0.044706522,-0.062681157,0.027030036,-0.084199646,-0.053715481,-0.047137233,0.106633519,-0.105435083,0.022481313,-0.696860953,1.545291844,-0.157748605,-0.040939187,-0.059628193,0.149898408
97,-0.21173463,-0.226138257,-0.054255314,0.034338103,-0.085853144,-0.059771047,-0.140148019,0.106633519,-0.10697536,0.022481313,0.440220046,0.348892313,-0.236160445,-0.108939144,-0.056279324,-0.284194463
156,-0.322539691,-0.316854124,-0.065194128,0.023860721,-0.088673687,-0.068541177,-0.186516199,0.106633519,-0.10960277,0.022481313,-0.706923617,-0.940131698,-0.407880304,-0.186761316,-0.057953759,-0.489182763
52,0.009875491,-0.226138257,-0.066672346,-0.003730962,-0.092522924,-0.044736537,-0.143910697,0.106633519,-0.113188435,0.022481313,-0.33460506,1.097606858,-0.437672665,-0.153516893,-0.057116542,-0.36860141
2469,-0.21173463,-0.316854124,-0.067337544,0.029118055,-0.092667967,-0.065200175,-0.187642862,0.106633519,-0.113323547,0.022481313,0.440220046,0.727108939,-0.458568696,-0.220761295,-0.055442107,-0.501240899
173,-0.322539691,-0.316854124,-0.066672346,0.032846661,-0.092690282,-0.055177169,-0.187649156,0.106633519,-0.113344334,0.022481313,-0.274229078,-0.886100751,-0.203057821,-0.089294712,-0.055442107,-0.489182763
856,-0.21173463,-0.316854124,-0.080419774,0.016403509,-0.104137578,-0.045989413,-0.190878086,0.106633519,-0.124007791,0.022481313,1.838930301,-0.330353872,-0.448224127,-0.207161303,-0.057953759,-0.489182763
3537,-0.21173463,-0.316854124,0.037542029,-0.108877643,-0.135962399,-0.124419438,-0.199854887,0.106633519,-0.15365345,0.022481313,-0.415106369,0.155924647,-0.44718967,-0.168627995,-0.055442107,-0.489182763
4062,0.120680552,-0.226138257,-0.081454527,0.029118055,-0.181454801,-0.125129401,-0.194080579,0.106633519,-0.19603082,0.022481313,2.120684885,-0.569633779,-0.518049973,-0.203383528,-0.056279324,-0.296252598
1616,0.231485613,1.148207132,-0.080419774,0.029118055,-0.195320336,-0.154989608,0.020730706,0.10296943,-0.208994047,0.022481313,-0.596234316,0.619047046,-0.140990402,0.017994108,-0.06046541,2.01890938
696,-0.322539691,0.050545139,-0.095275866,0.021325269,-0.231664912,-0.183388126,-0.208853088,0.102485974,-0.242818986,0.022481313,-0.626422307,-0.986443938,-0.331847716,-0.098361373,-0.114884531,0.234305355
1395,0.896315979,0.236512666,-0.054255314,0.025352163,-0.094771494,-0.066035426,0.074411498,0.100734793,-0.115505217,0.022481313,-0.616359644,1.537573138,-0.341038468,-0.110450254,-0.06046541,0.451351791
3839,0.563900796,0.236512666,0.025716285,0.025352163,-0.122158512,-0.068541177,0.01956376,0.100734793,-0.140977083,0.022481313,-0.465419688,0.896920485,-0.058130397,0.063327413,-0.066325931,0.680456361
838,-0.10092957,-0.130886596,-0.014195604,-0.056677163,-0.087519921,-0.052253792,-0.093730745,0.099768622,-0.108798825,0.022481313,0.792413276,-0.199135859,-0.291503893,-0.098361373,-0.056279324,-0.043031757
730,3.334027321,1.81950455,0.006499449,0.023860721,-0.059173118,-0.048495165,1.072267712,0.097254923,-0.082557634,0.022481313,-0.827675582,1.715103391,-0.208555221,0.297549485,-0.059628193,1.693339727
4025,2.447586833,1.356853627,0.104505309,-0.039525577,-0.014326524,-0.045989413,1.047506294,0.096948445,-0.040903177,0.022481313,-0.696860953,1.583885378,0.042223424,0.262038397,-0.070512017,1.584816509
280,0.120680552,-0.221602463,-0.038734024,0.025352163,-0.066517103,-0.045989413,-0.126688482,0.096424182,-0.089418773,0.022481313,0.20877878,0.541859979,-0.483395664,-0.222272405,-0.057953759,-0.296252598
1140,0.674705857,-0.035634935,-0.077315516,0.030609497,-0.101051113,-0.068541177,-0.062021778,0.096424182,-0.121501168,0.022481313,-0.817612918,1.637916324,-0.443428008,-0.155028003,-0.056279324,0.029317055
2161,-0.10092957,-0.221602463,-0.086598726,0.033592382,-0.109169206,-0.061859173,-0.151351711,0.096424182,-0.129042948,0.022481313,-0.898114228,-0.577352485,-0.387708393,-0.198850197,-0.056279324,-0.356543275
2557,-0.322539691,-0.221602463,-0.082193636,0.021772702,-0.128183267,-0.068541177,-0.162346436,0.096424182,-0.146707175,0.022481313,-0.706923617,-0.924694285,0.021936573,0.024038549,-0.059628193,-0.248020057
2914,-0.10092957,-0.221602463,-0.023434467,0.03210094,-0.194688937,-0.166683115,-0.200802794,0.096424182,-0.20849152,0.022481313,-0.827675582,-0.260885513,-0.50020559,-0.195827977,-0.056279324,-0.248020057
2641,0.563900796,0.059616725,-0.046272936,0.029118055,-0.105773463,-0.089589491,-0.02553173,0.094444822,-0.125957293,0.022481313,-0.847800909,1.745978217,-0.338054458,-0.148983563,-0.058790976,0.04137519
816,-0.10092957,-0.126350803,-0.067004945,0.025464021,-0.088449103,-0.056012419,-0.092288112,0.093136435,-0.109922436,0.022481313,-0.767299599,-0.893819458,-0.165041527,-0.111961364,-0.06046541,-0.055089892
4012,3.334027321,1.007597538,-0.027314789,0.013718913,-0.096120122,-0.066035426,0.434461658,0.090546086,-0.117139058,0.022481313,2.040183576,-0.438415766,-0.462588301,-0.182983541,-0.088093579,-0.465066493
4088,-0.10092957,-0.31231833,0.024681532,0.023338716,0.17372473,0.061757906,-0.106562119,0.086725316,0.132763494,0.022481313,-0.60629698,1.583885378,-0.139438716,0.009683003,-0.059628193,-0.501240899
2154,-0.21173463,-0.31231833,-0.04006442,0.035456685,-0.041173731,-0.056012419,-0.170209162,0.086725316,-0.066366481,0.022481313,-0.777362263,-0.615946019,-0.16581737,-0.095339152,-0.055442107,-0.513299034
29,0.009875491,-0.026563349,0.070801936,0.025352163,-0.071352386,-0.058518171,-0.022709407,0.086725316,-0.094330734,0.022481313,-0.666672962,-0.322635166,-0.183816921,0.139638475,-0.075535321,0.089607731
3456,0.896315979,0.259191633,-0.062681157,0.029155341,-0.10227273,-0.061023923,0.069624123,0.086725316,-0.122982253,0.022481313,-0.827675582,1.267418405,-0.33029603,-0.050761403,-0.059628193,0.511642467
2518,-0.10092957,-0.31231833,-0.080419774,0.027663899,-0.105643269,-0.068541177,-0.189303274,0.086725316,-0.126105474,0.022481313,-0.747174272,1.174793925,-0.47460278,-0.203383528,-0.056279324,-0.477124628
1363,-0.322539691,-0.31231833,-0.084410963,0.02169813,-0.116396693,-0.089422441,-0.192488144,0.086725316,-0.13606985,0.022481313,1.406235762,-0.052480433,-0.187540966,-0.080983606,-0.056279324,-0.477124628
4156,-0.322539691,-0.31231833,-0.080419774,0.034338103,-0.121152852,-0.080234685,-0.193896788,0.086725316,-0.140477018,0.022481313,-0.33460506,-0.955569111,-0.145645458,-0.061339174,-0.055442107,-0.477124628
3057,-0.21173463,-0.21706667,-0.062237692,0.035083824,-0.145214169,-0.109886079,-0.170752981,0.086725316,-0.162772801,0.022481313,-0.384918378,0.727108939,-0.276504267,-0.136139126,-0.056279324,-0.284194463
3983,-0.10092957,0.259191633,-0.054255314,0.029863776,-0.171407348,-0.152483856,-0.073706348,0.086725316,-0.187044017,0.022481313,-0.17360244,1.251980991,-0.036251632,-0.028850306,-0.062139845,0.463409926
3312,0.453095735,0.549482408,0.152103931,0.023860721,-0.026961316,-0.028449152,0.424749694,0.084843448,-0.053298783,0.022481313,-0.425169033,1.375480298,0.359686779,0.496260469,-0.059628193,0.969851609
3507,0.120680552,-0.022027555,-0.031195112,0.027030036,-0.071041097,-0.045989413,-0.019853095,0.08205549,-0.094244432,0.022481313,-0.777362263,1.244262285,-0.158576171,-0.087783602,-0.056279324,0.101665867
2822,-0.10092957,-0.022027555,-0.082193636,0.017745808,-0.109634012,-0.056012419,-0.066118049,0.08205549,-0.129961305,0.022481313,-0.837738245,-0.268604219,0.109606803,0.023282994,-0.070512017,0.077549596
3986,1.117926101,-0.117279216,0.20753711,-0.498315598,0.397973065,0.275999667,0.351250955,0.080524402,0.339575287,0.022481313,-0.837738245,1.769134337,-0.195816622,0.5007938,-0.088093579,-0.16361311
3532,0.231485613,-0.117279216,0.026455394,0.008573437,0.111443399,-0.003391636,0.092623163,0.080524402,0.07450612,0.022481313,-0.777362263,-0.353509992,-0.137443692,-0.054539179,-0.079721407,-0.235961922
243,0.896315979,0.173011559,-0.003700255,0.023860721,0.008494442,-0.030954904,0.230691674,0.080524402,-0.020732166,0.022481313,-0.777362263,1.684228564,-0.273719191,-0.119516915,-0.064651497,0.234305355
793,7.987839882,1.737860269,0.119583133,-0.045812006,0.245056299,0.182033982,3.053974267,0.077499565,0.197746625,0.022481313,-0.888051564,1.80772787,-0.001419316,0.210660652,-0.094791317,2.030967516
283,0.009875491,-0.212530876,-0.047455511,0.029155341,-0.05250046,-0.048495165,-0.113085438,0.077499565,-0.077303159,0.022481313,-0.787424927,0.155924647,-0.302986366,-0.140672457,-0.059628193,-0.272136328
2966,-0.10092957,-0.017491762,-0.053368383,0.006746421,-0.078124676,-0.051836167,-0.025957219,0.077499565,-0.100989178,0.022481313,0.450282709,-0.145104913,-0.034699947,0.090527395,-0.063814279,0.186072814
3692,-0.10092957,-0.212530876,-0.069628782,0.025352163,-0.091956501,-0.056012419,-0.137013503,0.077499565,-0.113774773,0.022481313,-0.8779889,1.738259511,-0.381501651,-0.194316867,-0.061302628,-0.248020057
2833,-0.21173463,-0.212530876,-0.087736954,0.032846661,-0.106019773,-0.061023923,-0.145542156,0.077499565,-0.12677431,0.022481313,-0.807550254,1.051294618,-0.363398654,-0.17542799,-0.057116542,-0.235961922
422,-0.21173463,-0.017491762,-0.080419774,0.029118055,-0.107191539,-0.06478255,-0.061212343,0.077499565,-0.127857445,0.022481313,-0.324542396,0.179080767,0.174518979,0.024794104,-0.062139845,0.186072814
2224,-0.21173463,-0.212530876,-0.077315516,0.032846661,-0.115449949,-0.069794053,-0.151261075,0.077499565,-0.135491195,0.022481313,0.701849302,0.572734806,0.000730205,-0.026583641,-0.057116542,-0.320368869
2522,0.009875491,0.86245215,-0.062681157,0.02169813,-0.093315085,-0.056012419,0.377256109,0.076808499,-0.11505668,0.022481313,-0.566046325,-0.446134472,1.454762944,1.455815412,-0.078046973,2.38065344
388,2.11517165,1.452105288,-0.027292616,-0.004066536,-0.166316102,-0.144131351,0.23767447,0.076083844,-0.182537989,0.022481313,-0.857863573,1.769134337,-0.285297151,-0.144450232,-0.116558966,1.825979215
390,0.453095735,0.082295692,-0.062681157,0.032175512,-0.108510377,-0.075431994,-0.019712105,0.075708153,-0.129137467,0.022481313,-0.344667724,0.541859979,-0.353054084,-0.142183567,-0.078046973,0.113724002
1604,0.453095735,-0.112743422,-0.012569564,-0.026102596,0.001489603,-0.024439949,-0.003113017,0.074523516,-0.027578244,0.022481313,-0.757236936,1.545291844,0.344859563,1.203460017,-1.059265581,-0.079206163
2565,0.009875491,-0.112743422,-0.073656926,0.027663899,-0.107250954,-0.063529674,-0.102798182,0.074523516,-0.128014506,0.022481313,-0.747174272,-0.044761726,-0.196851079,-0.058316954,-0.057953759,-0.043031757
4264,1.671951406,0.2818706,0.119050975,-0.140645364,0.032369694,-0.045989413,0.368495829,0.07368201,0.000885977,0.022481313,-0.68679829,1.367761591,-0.046647925,-0.032628081,-0.175164173,0.234305355
2521,0.342290674,-0.012955969,0.02290767,0.028372334,-0.01106517,-0.056012419,0.058712482,0.073053417,-0.039259261,0.022481313,-0.706923617,1.059013325,0.005643876,0.164571793,-0.068000366,-0.018915486
2171,11.97682208,10.56451415,0.194972256,-0.168535335,-0.032105007,-0.144548976,7.114397503,0.068869151,-0.058905048,0.022481313,-0.898114228,1.815446577,0.40951465,1.737637454,-0.165117566,5.961919625
1708,0.342290674,-0.207995083,0.025124997,0.033741526,0.268498986,0.249188125,0.088860484,0.068713136,0.218307069,0.022481313,-0.68679829,1.089888152,0.356324794,0.272616168,-0.055442107,-0.36860141
2516,0.009875491,-0.307782537,0.104505309,0.017522091,0.16706576,-0.045989413,-0.102688663,0.068713136,0.124764227,0.022481313,1.426361089,-0.06019914,-0.379949966,-0.192050202,-0.057116542,-0.501240899
3089,1.00712104,0.191154733,-0.016649446,0.007007423,-0.001929434,-0.005897388,0.225723026,0.068713136,-0.03108501,0.022481313,-0.847800909,1.676509857,-0.157837273,-0.016761425,-0.081395842,0.089607731
167,-0.21173463,-0.307782537,-0.028090854,0.017522091,-0.029869112,-0.05684767,-0.163792845,0.068713136,-0.05685129,0.022481313,2.120684885,-0.924694285,-0.322020374,-0.102894703,-0.056279324,-0.465066493
441,0.231485613,-0.207995083,-0.027292616,0.023226858,-0.041813411,-0.052504367,-0.103704548,0.068713136,-0.067866455,0.022481313,-0.837738245,0.19451818,-0.376846595,-0.155028003,-0.057116542,-0.332427004
835,-0.21173463,-0.307782537,-0.073324327,0.032734803,-0.07801551,-0.05288023,-0.178731521,0.068713136,-0.10125243,0.022481313,-0.394981042,1.113044272,-0.343743971,-0.139916902,-0.059628193,-0.465066493
1436,0.009875491,0.091367279,-0.067337544,0.021138839,-0.101055348,-0.068541177,-0.00422835,0.068713136,-0.122500024,0.022481313,-0.284291741,-0.492446712,0.050797923,0.149460691,-0.070512017,0.439293655
2027,-0.322539691,-0.307782537,-0.077056828,0.025352163,-0.107924943,-0.064573737,-0.188011703,0.068713136,-0.12883524,0.022481313,0.299342754,-0.955569111,-0.159610628,-0.065872505,-0.057953759,-0.465066493
2898,-0.21173463,-0.207995083,-0.040618752,0.029118055,-0.108121715,-0.067288302,-0.144852311,0.068713136,-0.129016706,0.022481313,-0.083038467,0.163643353,-0.131680289,-0.059828064,-0.056279324,-0.248020057
1223,-0.21173463,-0.207995083,-0.084410963,0.029938348,-0.10827183,-0.050165666,-0.144945465,0.068713136,-0.129155144,0.022481313,0.99366655,-0.932412991,-0.239263816,-0.121028025,-0.057953759,-0.211845651
4305,-0.322539691,-0.307782537,-0.087736954,0.031802651,-0.108290088,-0.065200175,-0.188124998,0.068713136,-0.129171981,0.022481313,2.030120912,-0.916975578,-0.305469063,-0.139161347,-0.055442107,-0.465066493
