CustomerID,user_total_orders,user_total_pur,maximum_figure,minimum_figure,mean_figure,median_figure,total_pur_figure,refund_rate,special_var,refund_figure_rate,recent_pur_gap,pur_gap,mean_pur,max_pur,pur_type,Country
17076,3,25,76.32000000000001,9.899999999999999,33.6432,20.4,841.0799999999999,0.0,33.6432,0.0,26,328,98.33333333333333,183,17,35
17827,4,156,50.8,0.55,10.152628205128204,7.5,1583.81,0.0,10.152628205128204,0.0,233,122,240.25,659,140,35
16265,11,260,104.0,-13.65,20.858269230769228,16.55,5423.15,0.007751937984496124,21.1841796875,-0.004397813079114537,0,355,238.8181818181818,454,164,35
17880,1,26,30.599999999999998,10.08,17.65076923076923,17.700000000000003,458.92,0.0,17.65076923076923,0.0,355,0,314.0,314,26,35
13000,3,31,76.32000000000001,2.88,17.253225806451614,15.299999999999999,534.85,0.0,17.253225806451614,0.0,97,258,126.33333333333333,230,30,35
17790,14,190,58.0,0.95,10.345,8.5,1965.55,0.0,10.345,0.0,17,338,59.714285714285715,129,121,35
12731,14,277,475.20000000000005,-75.0,67.84624548736463,49.800000000000004,18793.41,0.010948905109489052,69.34837638376383,-0.005454039474475362,14,341,597.5714285714286,1617,109,13
14419,6,206,30.0,0.42,5.13621359223301,3.75,1058.06,0.0,5.13621359223301,0.0,1,354,81.16666666666667,120,112,35
14082,1,29,23.400000000000002,0.95,6.2844827586206895,3.75,182.25,0.0,6.2844827586206895,0.0,355,0,110.0,110,28,35
17912,6,40,34.0,-9.95,7.39025,8.225,295.61,0.05263157894736842,8.211388888888889,-0.05209566658773383,301,54,30.5,114,35,35
15723,1,41,29.849999999999998,0.65,4.953658536585365,2.95,203.1,0.0,4.953658536585365,0.0,355,0,87.0,87,37,35
16656,21,80,504.0,-19.799999999999997,107.103,67.75,8568.24,0.0958904109589041,129.82181818181817,-0.006717832366973848,13,342,422.5238095238095,1240,14,35
14037,2,28,17.700000000000003,1.25,5.257142857142858,3.75,147.20000000000002,0.0,5.257142857142858,0.0,167,188,23.0,34,27,35
14256,3,54,45.0,-34.0,17.315925925925928,15.9,935.0600000000001,0.018867924528301886,17.981923076923078,-0.03636130301798815,245,110,136.66666666666666,302,51,35
14543,20,103,272.0,-89.25,28.623495145631065,15.0,2948.22,0.4305555555555556,71.90780487804878,-0.23136333109469445,19,336,30.25,105,35,35
16062,4,64,102.0,5.04,18.0253125,10.5,1153.62,0.0,18.0253125,0.0,0,355,200.0,317,50,35
18116,8,378,44.46,0.12,3.7514021164021165,2.5,1418.03,0.0,3.7514021164021165,0.0,58,296,106.0,178,230,35
16019,9,160,175.2,0.95,23.664,15.9,3786.2400000000002,0.0,23.664,0.0,37,317,192.55555555555554,396,133,35
18178,6,99,33.0,-9.9,15.893030303030304,15.9,1573.41,0.020618556701030927,16.56221052631579,-0.011058783152515872,104,250,163.16666666666666,409,80,35
18065,12,115,35.7,-12.75,16.838608695652173,15.9,1936.44,0.008771929824561403,17.136637168141593,-0.0065842473817933934,77,277,71.66666666666667,251,93,35
13148,17,347,62.5,-39.8,9.649798270893372,9.0,3348.48,0.0877742946708464,11.50680412371134,-0.10710531345565749,20,335,107.52941176470588,485,226,35
12989,16,43,810.0,-4.2,157.82744186046511,96.3,6786.58,0.075,183.42108108108107,-0.0012377368276805106,12,342,179.125,648,18,35
14107,8,124,71.4,-14.75,21.681290322580644,17.4,2688.48,0.008130081300813009,22.03672131147541,-0.005486371481283104,42,312,223.5,418,61,35
15881,8,32,100.80000000000001,-40.8,13.695,4.95,438.24,0.10344827586206896,16.855384615384615,-0.14409912376779846,303,52,24.875,154,26,35
12785,1,14,56.0,12.5,22.282142857142855,19.5,311.95,0.0,22.282142857142855,0.0,355,0,131.0,131,14,26
16727,1,46,17.700000000000003,0.55,5.9308695652173915,4.975,272.82,0.0,5.9308695652173915,0.0,355,0,177.0,177,41,35
15514,13,218,734.4000000000001,-734.4000000000001,13.592614678899082,7.5,2963.19,0.2247191011235955,21.472391304347827,-0.3969607078857583,3,352,137.76923076923077,371,96,35
13787,2,31,24.96,1.65,9.969032258064518,7.800000000000001,309.04,0.0,9.969032258064518,0.0,66,288,168.5,281,24,35
17865,27,389,285.6,-102.0,26.11449871465296,17.700000000000003,10158.54,0.051351351351351354,28.941709401709403,-0.0362040214440264,21,333,211.03703703703704,730,191,35
17220,14,472,33.9,0.55,6.775953389830509,5.0,3198.25,0.0,6.775953389830509,0.0,15,339,136.07142857142858,253,303,35
16565,1,3,138.0,17.85,57.9,17.85,173.7,0.0,57.9,0.0,355,0,46.0,46,3,35
16873,9,211,350.0,-17.0,24.698957345971568,19.799999999999997,5211.4800000000005,0.04975124378109453,27.285235602094243,-0.010996876127318918,48,306,313.3333333333333,1040,140,35
14062,12,111,594.0,0.84,94.27792792792793,69.36,10464.85,0.0,94.27792792792793,0.0,0,354,466.0833333333333,1390,60,35
15179,7,95,103.67999999999999,-16.5,23.012631578947367,17.0,2186.2,0.021505376344086023,24.02417582417582,-0.009491354862318179,9,345,272.42857142857144,1244,90,35
18016,5,123,42.5,1.7,12.061463414634146,9.899999999999999,1483.56,0.0,12.061463414634146,0.0,23,331,205.8,481,90,35
14448,2,20,237.60000000000002,1.45,18.767500000000002,4.6,375.35,0.0,18.767500000000002,0.0,0,354,52.0,60,20,35
15503,1,70,9.95,0.42,2.1012857142857144,1.65,147.09,0.0,2.1012857142857144,0.0,353,0,74.0,74,66,35
17251,1,39,18.75,1.7,7.263589743589744,5.9,283.28000000000003,0.0,7.263589743589744,0.0,353,0,110.0,110,37,35
16923,26,696,150.0,-130.0,9.578778735632184,6.6,6666.83,0.03571428571428571,10.288317901234567,-0.0871148656857907,3,350,122.42307692307692,401,307,35
14159,14,1212,51.0,-4.25,3.8599834983498353,2.95,4678.3,0.006644518272425249,3.9116220735785956,-0.003144304555073424,10,343,313.92857142857144,725,501,35
17126,7,262,27.04,-9.95,3.7856870229007633,2.5,991.85,0.007692307692307693,3.8443798449612405,-0.013005998890961334,143,210,112.85714285714286,446,187,35
15224,3,16,68.0,-9.95,19.405,16.2,310.48,0.14285714285714285,25.873333333333335,-0.03736150476681267,349,4,50.0,150,11,35
14577,4,123,22.5,0.95,6.989512195121952,5.9,859.71,0.0,6.989512195121952,0.0,3,350,88.25,131,86,35
12753,10,222,429.59999999999997,-102.0,95.22945945945945,84.75,21140.94,0.12690355329949238,122.91244186046511,-0.013644142597254426,13,339,1129.9,2962,132,19
17236,6,105,47.6,0.42,8.725047619047618,4.35,916.13,0.0,8.725047619047618,0.0,3,350,79.0,141,88,35
17372,8,253,35.400000000000006,0.84,5.30703557312253,3.75,1342.68,0.0,5.30703557312253,0.0,31,321,93.625,128,215,35
16367,2,130,20.8,0.29,6.188384615384615,5.1,804.49,0.0,6.188384615384615,0.0,28,325,323.5,556,123,35
12875,2,2,293.76000000000005,49.470000000000006,171.61500000000004,171.61500000000004,343.2300000000001,0.0,171.61500000000004,0.0,134,219,1009.5,1728,1,35
17917,3,94,16.95,0.8,3.63063829787234,2.95,341.28,0.0,3.63063829787234,0.0,36,317,62.333333333333336,75,77,35
16010,3,86,38.35,0.29,4.738372093023256,3.25,407.5,0.0,4.738372093023256,0.0,236,116,70.0,103,62,35
17085,6,189,50.0,-9.95,8.227777777777778,6.6,1555.05,0.0106951871657754,8.405675675675676,-0.007459567216488216,114,239,130.66666666666666,228,115,35
13668,27,480,203.52,-16.95,12.264166666666666,8.4,5886.8,0.06666666666666667,14.016190476190477,-0.024422436637901748,1,352,128.2962962962963,887,279,35
14684,5,421,61.199999999999996,0.32,2.9365320665083137,1.7,1236.28,0.0,2.9365320665083137,0.0,16,336,170.6,247,231,35
17188,9,89,175.2,-109.5,25.568314606741573,17.0,2275.58,0.05952380952380952,28.80481012658228,-0.08729642552667892,2,351,144.55555555555554,270,71,35
15547,13,607,201.6,0.42,7.302191103789127,5.04,4432.43,0.0,7.302191103789127,0.0,31,322,280.0,867,388,35
15998,6,509,47.7,-3.3,6.059273084479371,5.04,3084.17,0.005928853754940711,6.13155069582505,-0.001880570785657081,27,325,339.5,643,370,35
14413,1,23,10.2,0.95,5.334782608695653,5.1,122.7,0.0,5.334782608695653,0.0,353,0,68.0,68,22,35
18004,1,40,15.9,0.84,4.23675,3.125,169.47,0.0,4.23675,0.0,353,0,78.0,78,32,35
13959,3,92,42.5,0.39,6.502173913043479,3.775,598.2,0.0,6.502173913043479,0.0,70,283,119.0,159,79,35
16665,1,9,52.199999999999996,4.95,15.044444444444443,8.5,135.39999999999998,0.0,15.044444444444443,0.0,353,0,59.0,59,9,35
15454,1,25,21.9,0.95,7.164,5.9,179.1,0.0,7.164,0.0,353,0,86.0,86,23,35
15044,22,461,71.4,-25.5,16.549631236442515,15.0,7629.38,0.017660044150110375,17.14467415730337,-0.0092864688873801,10,342,126.63636363636364,726,230,35
17937,6,37,261.6,21.599999999999998,106.51135135135135,102.0,3940.92,0.0,106.51135135135135,0.0,22,331,250.0,564,19,35
14608,3,14,204.0,3.75,91.25714285714285,94.80000000000001,1277.6,0.0,91.25714285714285,0.0,19,333,104.0,145,8,35
17618,2,66,39.95,1.45,10.102727272727272,4.625,666.78,0.0,10.102727272727272,0.0,239,113,123.5,161,48,35
14505,11,803,75.60000000000001,-41.5,7.246201743462017,5.0,5818.7,0.0050062578222778474,7.319119496855346,-0.014941481774279479,8,344,249.36363636363637,586,540,35
18037,6,19,19.95,0.42,3.685263157894737,1.95,70.02,0.0,3.685263157894737,0.0,145,207,3.3333333333333335,6,19,35
13198,8,229,42.0,-10.95,14.77768558951965,15.0,3384.09,0.01327433628318584,15.175291479820629,-0.005067832120304128,1,351,330.625,835,199,35
12540,19,481,224.0,-65.69999999999999,27.669521829521827,17.4,13309.039999999999,0.006276150627615063,28.019031578947367,-0.0068524852280855714,10,342,351.42105263157896,747,277,30
13225,7,27,380.8,-273.7,174.8088888888889,179.0,4719.84,0.08,205.2104347826087,-0.08068070104071325,51,301,355.42857142857144,864,16,35
15361,1,7,203.52,10.2,59.84571428571429,30.0,418.92,0.0,59.84571428571429,0.0,352,0,336.0,336,7,35
15689,2,9,81.0,12.600000000000001,28.233333333333334,15.3,254.1,0.0,28.233333333333334,0.0,110,241,42.0,56,8,35
14290,6,103,183.60000000000002,-4.25,22.40242718446602,17.34,2307.4500000000003,0.019801980198019802,23.307575757575762,-0.003120327634401612,2,350,152.16666666666666,448,89,35
13209,11,329,85.92,-41.300000000000004,17.690455927051673,16.5,5820.16,0.024922118380062305,18.594760383386582,-0.01227629480976468,21,331,384.72727272727275,1703,255,35
13999,15,212,81.36,-11.25,18.23235849056604,15.9,3865.26,0.019230769230769232,18.947352941176472,-0.009456026244030155,1,351,148.73333333333332,265,102,35
14498,5,193,170.0,0.42,10.141554404145078,5.9,1957.32,0.0,10.141554404145078,0.0,33,319,219.6,409,162,35
15854,10,101,214.20000000000002,0.21,28.118217821782178,7.5,2839.94,0.0,28.118217821782178,0.0,77,275,81.9,262,70,35
16701,17,138,163.2,-81.6,33.70891304347826,21.0,4651.83,0.078125,39.42228813559322,-0.0533188014179366,35,317,323.88235294117646,1352,91,35
16927,3,6,201.6,16.25,90.50833333333333,53.55,543.05,0.0,90.50833333333333,0.0,106,245,331.0,490,5,35
17990,3,29,46.5,10.08,21.753103448275862,19.8,630.84,0.0,21.753103448275862,0.0,227,124,138.0,290,27,35
14544,2,114,103.67999999999999,1.65,17.758333333333333,12.725,2024.45,0.0,17.758333333333333,0.0,15,337,771.5,843,97,35
17338,10,757,51.0,-12.75,8.734715984147952,6.6,6612.18,0.005312084993359893,8.828010680907878,-0.004801744659098815,8,344,312.3,777,388,35
17231,14,546,30.0,-19.9,5.728608058608059,4.2,3127.82,0.009242144177449169,5.835485074626866,-0.014866584394242635,3,349,124.0,283,292,35
17799,11,410,50.849999999999994,-19.9,7.380682926829268,5.8,3026.08,0.004901960784313725,7.453399014778325,-0.009864246814360492,13,339,159.54545454545453,409,280,35
14565,6,129,67.5,-14.850000000000001,23.82767441860465,19.799999999999997,3073.77,0.015748031496062992,24.59016,-0.008247201319552212,86,265,255.33333333333334,640,111,35
16726,5,185,41.25,0.29,7.470378378378379,5.8,1382.02,0.0,7.470378378378379,0.0,17,335,195.4,436,121,35
17303,1,53,20.28,0.42,4.717735849056604,3.75,250.04,0.0,4.717735849056604,0.0,352,0,144.0,144,53,35
14639,8,175,60.0,-16.95,16.870514285714286,16.95,2952.34,0.01744186046511628,17.469467455621302,-0.01088966717925442,43,309,178.5,632,138,35
17611,16,562,46.0,-12.75,6.490338078291815,4.25,3647.57,0.008976660682226212,6.607916666666667,-0.008389146747012395,21,330,151.375,373,429,35
17179,3,80,41.5,0.42,8.897375,5.0,711.79,0.0,8.897375,0.0,169,183,96.66666666666667,110,56,35
17524,1,6,37.800000000000004,8.25,24.166666666666668,24.225,145.0,0.0,24.166666666666668,0.0,352,0,90.0,90,6,35
12476,19,251,198.0,-19.799999999999997,26.475418326693227,19.799999999999997,6645.33,0.07725321888412018,30.908511627906975,-0.025745899752156777,6,345,124.21052631578948,628,175,14
17293,8,125,65.0,0.83,13.44784,9.9,1680.98,0.0,13.44784,0.0,21,330,126.75,208,89,35
17890,2,94,30.0,0.85,6.405212765957447,5.0,602.09,0.0,6.405212765957447,0.0,313,38,208.0,343,88,35
17375,4,71,21.25,-14.850000000000001,5.246478873239437,4.95,372.5,0.028985507246376812,5.559701492537314,-0.07409395973154363,181,171,90.25,250,63,35
17371,3,87,47.7,0.39,4.872298850574713,2.1,423.89,0.0,4.872298850574713,0.0,8,343,50.666666666666664,85,83,35
17969,2,14,75.0,0.95,16.3,8.375,228.2,0.0,16.3,0.0,157,194,76.0,131,14,35
15159,31,657,250.0,-17.85,25.477762557077625,17.700000000000003,16738.89,0.015455950540958269,26.277692307692305,-0.0040223694641639916,9,342,332.61290322580646,1642,343,35
13211,3,56,204.0,1.25,21.3825,9.299999999999999,1197.42,0.0,21.3825,0.0,1,350,291.3333333333333,573,45,35
15777,5,22,285.59999999999997,-25.5,46.43681818181818,17.700000000000003,1021.61,0.047619047619047616,51.0805,-0.024960601403666762,232,120,75.0,129,18,35
14525,12,296,244.79999999999998,-45.0,14.300743243243241,7.800000000000001,4233.0199999999995,0.01718213058419244,14.800769230769228,-0.023430080651638787,10,341,222.0,539,217,35
13324,12,77,350.4,-32.849999999999994,91.85454545454546,69.6,7072.8,0.02666666666666667,96.88767123287671,-0.006949157335143082,23,328,433.3333333333333,1492,25,35
13802,6,66,330.0,-275.0,59.18590909090909,50.7,3906.27,0.1,72.33833333333334,-0.17744549147908362,129,222,380.1666666666667,1104,53,35
13948,1,3,46.8,23.4,34.0,31.8,102.0,0.0,34.0,0.0,351,0,40.0,40,3,35
13008,2,15,34.8,-51.0,11.897999999999998,15.299999999999999,178.46999999999997,0.07142857142857142,13.728461538461536,-0.2857623129937805,314,37,57.5,175,14,35
14206,2,21,30.0,-19.9,14.67904761904762,12.5,308.26,0.05,16.22421052631579,-0.06455589437487835,230,121,137.0,276,20,35
16202,1,18,63.6,5.04,20.292777777777776,15.0,365.27,0.0,20.292777777777776,0.0,351,0,191.0,191,18,35
16442,2,102,30.0,0.21,4.2846078431372545,2.95,437.03,0.0,4.2846078431372545,0.0,218,133,177.0,291,99,35
18075,14,153,70.80000000000001,-21.95,16.59294117647059,15.8,2538.7200000000003,0.07746478873239436,19.379541984732825,-0.028766464990231295,14,337,102.64285714285714,279,97,35
15468,5,29,25.200000000000003,-9.95,15.119310344827586,17.700000000000003,438.46,0.20833333333333334,23.076842105263157,-0.06625461843725768,26,325,30.0,153,24,35
16570,14,132,121.67999999999999,-39.599999999999994,27.503409090909088,22.5,3630.45,0.047619047619047616,30.25375,-0.029734605902849508,6,345,146.57142857142858,361,67,35
14524,9,203,102.0,0.5700000000000001,9.20039408866995,5.1,1867.68,0.0,9.20039408866995,0.0,22,329,75.11111111111111,137,161,35
18141,1,1,-35.400000000000006,-35.400000000000006,-35.400000000000006,-35.400000000000006,-35.400000000000006,inf,35.400000000000006,1.0,351,0,-12.0,-12,0,35
12434,4,54,47.6,-13.2,14.170185185185186,15.0,765.19,0.08,16.634565217391305,-0.053516120179301865,75,276,93.25,317,46,0
16810,2,16,59.400000000000006,-33.9,17.2275,19.200000000000003,275.64,0.06666666666666667,19.68857142857143,-0.12298650413582934,183,168,56.0,114,15,35
14961,12,317,145.0,-11.549999999999999,22.102776025236594,17.700000000000003,7006.58,0.016025641025641024,22.82273615635179,-0.005437745661934924,1,349,307.6666666666667,582,193,35
17041,4,71,35.400000000000006,-15.8,15.010845070422535,14.850000000000001,1065.77,0.014285714285714285,15.445942028985508,-0.014824962233877855,17,333,236.75,412,59,35
16458,17,196,41.6,0.78,16.873673469387757,17.700000000000003,3307.2400000000002,0.0,16.873673469387757,0.0,5,345,121.6470588235294,202,52,35
16083,2,31,158.39999999999998,4.5600000000000005,42.50387096774193,30.0,1317.62,0.0,42.50387096774193,0.0,91,259,454.0,524,31,35
16262,1,3,-4.25,-19.9,-10.549999999999999,-7.5,-31.65,inf,10.549999999999999,1.0,351,0,-5.0,-5,0,35
17194,2,29,87.0,0.42,9.055862068965517,2.95,262.62,0.0,9.055862068965517,0.0,264,86,59.5,118,26,35
14057,18,291,386.64,-10.08,21.12508591065292,15.0,6147.4,0.02464788732394366,22.1927797833935,-0.011478023229332727,14,336,261.55555555555554,751,179,35
14871,3,62,13.9,1.65,5.721774193548387,4.949999999999999,354.75,0.0,5.721774193548387,0.0,169,182,38.0,38,44,35
13178,11,265,85.92,8.5,21.60554716981132,17.700000000000003,5725.47,0.0,21.60554716981132,0.0,17,334,324.54545454545456,539,95,35
18044,10,119,76.5,-2.95,15.754201680672269,15.9,1874.75,0.00847457627118644,16.023504273504273,-0.0015735431390852114,26,325,93.5,163,81,35
16812,1,15,119.6,10.2,31.956666666666667,15.0,479.35,0.0,31.956666666666667,0.0,351,0,81.0,81,15,35
16191,24,146,326.4,-177.60000000000002,31.977123287671233,15.149999999999999,4668.66,0.13178294573643412,41.684464285714284,-0.05723269631971488,2,348,126.08333333333333,546,63,35
12370,4,167,163.2,1.25,21.231676646706585,15.0,3545.69,0.0,21.231676646706585,0.0,42,309,588.25,1005,143,7
12370,4,167,163.2,1.25,21.231676646706585,15.0,3545.69,0.0,21.231676646706585,0.0,42,309,588.25,1005,143,1
14298,43,1623,650.25,0.19,31.35532963647566,23.04,50889.7,0.0,31.35532963647566,0.0,21,329,1348.4418604651162,5918,883,35
17158,3,67,45.0,5.04,18.91,16.5,1266.97,0.0,18.91,0.0,23,328,259.3333333333333,317,53,35
14415,17,497,51.0,-16.8,9.48814889336016,8.32,4715.61,0.04631578947368421,10.409735099337748,-0.018814108885170742,10,341,134.05882352941177,463,230,35
16899,5,100,40.8,0.55,9.6998,7.125,969.98,0.0,9.6998,0.0,10,341,90.2,196,66,35
16531,7,77,33.9,4.8,16.163506493506492,15.0,1244.59,0.0,16.163506493506492,0.0,13,338,130.71428571428572,214,68,35
17404,16,199,1188.0,-1188.0,152.26542713567838,122.39999999999999,30300.82,0.01015228426395939,155.3888205128205,-0.045147293043554595,16,334,2020.25,5952,110,31
16556,7,207,81.6,5.04,16.008647342995168,15.8,3313.79,0.0,16.008647342995168,0.0,57,293,270.0,548,144,35
16805,2,98,29.700000000000003,0.95,4.699897959183673,3.3,460.59,0.0,4.699897959183673,0.0,164,186,269.5,270,94,35
16503,5,86,33.9,-7.95,16.52825581395349,15.6,1421.43,0.023809523809523808,17.334512195121953,-0.007386927249319347,97,253,113.4,219,71,35
17739,8,48,212.4,-5.300000000000001,58.04270833333334,57.60000000000001,2786.05,0.02127659574468085,60.56630434782609,-0.0019023348468261518,2,348,107.0,166,29,35
13238,5,32,104.0,-19.9,21.2759375,20.8,680.83,0.03225806451612903,22.694333333333336,-0.02922902927309313,2,349,59.2,111,20,35
12829,3,12,79.9,-39.95,21.087500000000002,15.9,253.05,0.09090909090909091,25.305,-0.1578739379569255,313,37,125.0,251,9,35
13097,14,437,75.60000000000001,-20.4,13.485858123569793,10.08,5893.32,0.03309692671394799,14.409095354523227,-0.019869954456910536,23,327,167.21428571428572,344,214,35
12867,10,551,74.7,-24.900000000000002,7.234519056261343,5.1,3986.22,0.024163568773234202,7.5927999999999995,-0.012693729899503792,17,334,427.4,924,236,35
15392,4,70,83.4,-19.799999999999997,17.30457142857143,15.0,1211.32,0.014492753623188406,17.813529411764705,-0.01634580457682528,21,329,264.5,402,64,35
13846,4,58,30.599999999999998,-9.95,14.613965517241379,15.299999999999999,847.61,0.05454545454545454,16.300192307692306,-0.020587298403747005,15,335,95.75,234,55,35
14401,13,158,97.80000000000001,-11.5,23.33037974683544,15.059999999999999,3686.2,0.006369426751592357,23.629487179487178,-0.0031197439097173244,20,330,311.3076923076923,545,90,35
16145,17,216,70.2,-16.5,15.623101851851853,15.299999999999999,3374.59,0.06403940886699508,17.761,-0.01704207029594706,31,319,170.11764705882354,458,127,35
17629,8,106,85.0,-30.0,13.628962264150944,10.2,1444.67,0.009523809523809525,13.891057692307694,-0.02076598808032284,9,341,165.875,372,91,35
14150,2,26,118.80000000000001,4.5600000000000005,25.33230769230769,15.149999999999999,658.64,0.0,25.33230769230769,0.0,26,324,248.0,262,23,35
13496,3,36,70.80000000000001,-35.400000000000006,17.16472222222222,15.0,617.93,0.02857142857142857,18.17441176470588,-0.05728804233489231,1,349,109.66666666666667,229,28,35
13611,4,76,60.839999999999996,-12.75,15.239473684210527,15.299999999999999,1158.2,0.02702702702702703,16.086111111111112,-0.011742358832671386,80,270,190.5,346,67,35
16954,7,49,131.39999999999998,10.08,34.77469387755102,26.400000000000002,1703.96,0.0,34.77469387755102,0.0,7,343,123.14285714285714,338,38,35
17454,4,61,39.8,0.29,8.484098360655738,5.75,517.53,0.0,8.484098360655738,0.0,183,167,60.75,77,57,35
17449,7,220,30.0,-8.5,9.450772727272728,7.95,2079.17,0.009174311926605505,9.625787037037037,-0.007695378444283055,36,314,138.28571428571428,264,145,35
17230,11,73,175.2,-81.12,47.4886301369863,31.8,3466.67,0.057971014492753624,53.33338461538462,-0.049540336980445215,255,95,141.1818181818182,894,50,35
12865,3,96,33.9,-20.16,16.125729166666666,16.25,1548.07,0.010526315789473684,16.468829787234043,-0.013022666933665791,17,333,292.3333333333333,550,86,1
15950,4,98,67.85000000000001,0.85,18.015408163265306,17.0,1765.51,0.0,18.015408163265306,0.0,22,327,182.25,310,86,35
15512,2,7,23.4,10.0,17.285714285714285,15.299999999999999,121.0,0.0,17.285714285714285,0.0,146,203,34.0,56,7,35
17525,1,9,102.0,22.5,46.96666666666667,31.8,422.70000000000005,0.0,46.96666666666667,0.0,350,0,82.0,82,9,35
13458,21,369,122.39999999999999,-33.2,24.263956639566395,19.799999999999997,8953.4,0.03361344537815126,25.951884057971014,-0.012135054839502312,9,341,246.76190476190476,944,233,35
14426,16,264,252.0,-81.0,14.844318181818181,15.0,3918.9,0.17857142857142858,21.298369565217392,-0.14360407257138483,9,340,146.1875,530,183,35
16003,5,103,250.0,2.55,26.556990291262135,15.0,2735.37,0.0,26.556990291262135,0.0,20,329,237.0,397,82,35
13092,6,26,39.8,-18.0,17.685769230769232,17.9,459.83,0.04,19.159583333333334,-0.0391449013765957,61,288,45.166666666666664,184,19,35
13426,11,149,149.4,-83.0,21.871946308724834,12.48,3258.92,0.013605442176870748,22.475310344827587,-0.027806758067089713,1,349,189.0909090909091,341,101,35
15101,2,5,40.68,-7.5,18.956,23.8,94.78,0.25,31.593333333333334,-0.07913061827389745,328,22,16.0,34,4,35
17033,3,28,254.4,5.04,36.79071428571429,19.799999999999997,1030.14,0.0,36.79071428571429,0.0,77,273,250.0,560,24,35
13221,2,66,59.400000000000006,1.45,12.839545454545455,9.899999999999999,847.41,0.0,12.839545454545455,0.0,231,119,122.0,153,62,35
14201,9,39,67.6,-29.700000000000003,17.64205128205128,16.5,688.04,0.05405405405405406,19.658285714285714,-0.08633218998895414,51,299,64.22222222222223,148,32,35
17692,5,47,45.0,-7.5,15.605106382978722,15.0,733.4399999999999,0.021739130434782608,16.298666666666666,-0.010225785340314137,118,232,133.2,384,34,35
15822,1,16,59.699999999999996,2.8499999999999996,27.5125,27.8,440.2,0.0,27.5125,0.0,350,0,160.0,160,16,35
16134,3,38,35.400000000000006,-10.2,15.886578947368422,16.32,603.69,0.08571428571428572,18.8653125,-0.023853302191522135,12,337,119.0,213,34,35
17551,1,43,30.0,1.25,7.1358139534883716,5.1,306.84,0.0,7.1358139534883716,0.0,350,0,150.0,150,39,35
18050,1,5,23.4,8.5,14.88,15.0,74.4,0.0,14.88,0.0,350,0,40.0,40,5,35
14913,4,87,72.0,2.52,14.108390804597702,10.5,1227.43,0.0,14.108390804597702,0.0,26,323,435.75,484,76,35
12666,1,2,-91.44,-136.0,-113.72,-113.72,-227.44,inf,113.72,1.0,350,0,-56.0,-56,0,17
15641,4,119,59.400000000000006,2.88,15.858823529411765,15.0,1887.2,0.0,15.858823529411765,0.0,96,253,390.5,466,102,35
13124,3,235,114.75,0.78,16.452468085106382,12.5,3866.33,0.0,16.452468085106382,0.0,80,269,715.6666666666666,930,185,35
17214,7,104,85.0,-85.0,9.462692307692308,8.5,984.12,0.009708737864077669,9.648235294117647,-0.08637158070154047,51,298,39.285714285714285,63,79,35
15456,3,60,30.24,0.63,7.453666666666667,6.300000000000001,447.22,0.0,7.453666666666667,0.0,274,75,220.0,434,48,35
15062,4,57,39.0,9.120000000000001,17.330877192982456,17.0,987.86,0.0,17.330877192982456,0.0,62,288,190.75,276,47,35
12928,5,84,126.0,10.08,24.555952380952384,20.0,2062.7000000000003,0.0,24.555952380952384,0.0,26,323,294.4,566,59,35
15727,7,302,250.0,0.55,17.14887417218543,13.200000000000001,5178.96,0.0,17.14887417218543,0.0,7,342,437.85714285714283,838,213,35
17980,3,30,127.2,0.55,27.048333333333336,11.75,811.45,0.0,27.048333333333336,0.0,156,193,227.33333333333334,235,23,35
15290,18,184,122.39999999999999,-71.69999999999999,34.05467391304347,30.0,6266.0599999999995,0.045454545454545456,37.297976190476184,-0.022254814029868848,22,328,174.55555555555554,711,73,35
17752,1,1,80.64,80.64,80.64,80.64,80.64,0.0,80.64,0.0,350,0,192.0,192,1,35
15615,27,429,122.04,-9.95,24.14927738927739,17.700000000000003,10360.04,0.014184397163120567,24.8442206235012,-0.003832031536557774,1,348,203.44444444444446,617,184,35
12577,4,148,31.200000000000003,-62.400000000000006,4.022972972972973,2.5,595.4,0.006802721088435374,4.078082191780822,-0.10480349344978167,26,323,116.5,304,137,13
17044,2,9,208.79999999999998,-16.95,101.48666666666666,101.76,913.38,0.5,304.46,-0.03842869342442357,16,333,249.0,504,5,35
13829,1,1,-102.0,-102.0,-102.0,-102.0,-102.0,inf,102.0,1.0,350,0,-12.0,-12,0,35
17633,6,72,67.5,-67.5,17.25472222222222,16.55,1242.34,0.02857142857142857,18.26970588235294,-0.06640694173897645,22,327,105.0,223,59,35
13266,19,202,117.0,-45.0,18.40430693069307,15.899999999999999,3717.67,0.08021390374331551,21.61436046511628,-0.0313610406518061,2,347,226.26315789473685,458,82,35
17820,2,5,-1.25,-12.75,-4.8100000000000005,-2.95,-24.05,inf,4.8100000000000005,1.0,182,167,-2.5,-2,0,35
15664,2,19,40.56,-15.299999999999999,18.875263157894736,17.4,358.63,0.11764705882352941,23.908666666666665,-0.07751721830298636,41,308,70.5,157,17,35
17189,2,61,31.8,0.29,6.301639344262296,4.95,384.40000000000003,0.0,6.301639344262296,0.0,96,253,113.5,124,52,35
17496,1,10,37.2,9.0,27.105,29.700000000000003,271.05,0.0,27.105,0.0,349,0,79.0,79,10,35
