StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,max_order_gap,min_order_gap
22333,278,4334,192,-8,15.589928057553957,8.0,6655.179999999999,278.4,-13.2,23.939496402877694,13.2,166,21,1.6746987951807228,1.0,13,0
21584,151,1021,100,-1,6.76158940397351,3.0,1680.6499999999999,165.0,-1.65,11.130132450331125,4.949999999999999,114,6,1.3245614035087718,1.0,32,0
22731,99,1025,108,-14,10.353535353535353,5.0,1292.19,114.48,-17.5,13.052424242424243,7.38,79,8,1.2531645569620253,1.0,212,0
22956,171,1745,144,-144,10.2046783625731,5.0,3456.6200000000003,302.40000000000003,-266.40000000000003,20.214152046783628,10.5,139,8,1.2302158273381294,1.0,16,0
22582,76,1009,288,-12,13.276315789473685,6.0,2445.7599999999998,734.4,-30.599999999999998,32.18105263157894,15.299999999999999,69,2,1.1014492753623188,1.0,35,0
85231B,104,764,90,-11,7.346153846153846,4.5,642.38,64.8,-9.35,6.176730769230769,4.25,71,7,1.4647887323943662,1.0,34,0
85231G,68,563,90,-10,8.279411764705882,4.0,462.95,64.8,-8.5,6.808088235294117,3.4,49,5,1.3877551020408163,1.0,23,0
22082,340,2429,120,-10,7.144117647058824,5.0,3989.37,174.0,-16.5,11.733441176470588,8.25,242,7,1.4049586776859504,1.0,14,0
22500,68,146,8,1,2.1470588235294117,1.5,722.7,39.6,4.95,10.62794117647059,7.425000000000001,60,4,1.1333333333333333,1.0,40,0
22742,77,353,48,-2,4.584415584415584,6.0,1022.1500000000001,122.39999999999999,-5.9,13.274675324675325,17.700000000000003,65,5,1.1846153846153846,1.0,22,0
21329,164,568,24,1,3.4634146341463414,2.0,943.7599999999999,39.599999999999994,1.65,5.754634146341463,3.3,116,10,1.4137931034482758,1.0,32,0
21327,142,519,24,1,3.6549295774647885,2.0,856.3499999999999,39.599999999999994,1.65,6.030633802816901,3.3,98,7,1.4489795918367347,1.0,25,0
48173C,175,1777,300,-3,10.154285714285715,2.0,9739.7,1374.0,-24.75,55.65542857142857,15.9,104,7,1.6826923076923077,1.0,18,0
72818,66,1785,360,-36,27.045454545454547,12.0,756.85,140.4,-25.919999999999998,11.467424242424244,4.68,51,5,1.2941176470588236,1.0,207,0
22312,93,454,24,-2,4.881720430107527,3.0,1356.3400000000001,70.80000000000001,-5.9,14.584301075268819,8.850000000000001,60,7,1.55,1.0,34,0
21137,300,9927,480,-4,33.09,8.0,34021.11,1627.2,-15.0,113.4037,30.0,135,17,2.2222222222222223,1.0,17,0
22041,196,3761,180,-7,19.18877551020408,6.0,8311.87,378.0,-15.299999999999999,42.407500000000006,15.299999999999999,73,37,2.684931506849315,1.0,14,0
20979,241,3362,128,-16,13.950207468879668,16.0,4032.26,135.68,-20.0,16.73136929460581,20.0,163,6,1.478527607361963,1.0,18,0
20977,149,1522,128,-32,10.21476510067114,16.0,1878.18,135.68,-40.0,12.60523489932886,20.0,111,5,1.3423423423423424,1.0,18,0
22571,175,1935,96,-96,11.057142857142857,10.0,1594.83,69.12,-69.12,9.113314285714285,8.5,145,7,1.206896551724138,1.0,162,0
22423,1853,11172,272,-150,6.029141932002159,2.0,128429.31999999999,2978.3999999999996,-1642.5,69.30886130599028,25.5,879,54,2.1080773606370875,1.0,12,0
21621,394,2480,200,-12,6.2944162436548226,2.0,20444.03,1649.82,-102.0,51.888401015228425,17.0,260,10,1.5153846153846153,1.0,35,0
47563A,44,188,24,-4,4.2727272727272725,1.0,237.5,30.0,-5.0,5.3977272727272725,1.875,31,8,1.4193548387096775,1.0,139,0
84558A,63,292,36,1,4.634920634920635,2.0,861.4000000000001,106.2,2.95,13.673015873015874,5.9,49,5,1.2857142857142858,1.0,36,0
21577,117,536,18,-6,4.581196581196581,6.0,1206.0,40.5,-13.5,10.307692307692308,13.5,93,5,1.2580645161290323,1.0,22,0
22087,269,3657,160,-18,13.594795539033457,6.0,9904.550000000001,408.0,-53.1,36.819888475836436,17.700000000000003,154,20,1.7467532467532467,1.0,184,0
22651,90,1959,288,1,21.766666666666666,12.0,1574.6699999999998,207.35999999999999,0.85,17.496333333333332,10.2,71,6,1.267605633802817,1.0,17,0
22713,152,3253,480,-8,21.401315789473685,12.0,1288.6,172.79999999999998,-3.36,8.477631578947367,5.04,105,9,1.4476190476190476,1.0,20,0
21370,4,8,4,1,2.0,1.5,65.84,49.84,1.65,16.46,7.175,4,1,1.0,1.0,356,0
21367,33,150,48,1,4.545454545454546,1.0,145.55,40.8,0.75,4.410606060606061,2.25,28,4,1.1785714285714286,1.0,80,0
22376,82,186,8,1,2.268292682926829,1.5,790.94,34.0,4.25,9.645609756097562,8.395,64,4,1.28125,1.0,22,0
21895,1,1,1,1,1.0,1.0,4.25,4.25,4.25,4.25,4.25,1,1,1.0,1.0,0,0
22372,97,210,12,-1,2.1649484536082473,1.0,888.58,47.400000000000006,-4.25,9.160618556701031,4.25,79,3,1.2278481012658229,1.0,25,0
21190,8,118,110,-50,14.75,1.5,172.70000000000002,159.5,-72.5,21.587500000000002,2.4749999999999996,6,3,1.3333333333333333,1.0,238,0
21894,72,471,24,1,6.541666666666667,3.0,604.48,30.0,1.25,8.395555555555555,4.335,55,7,1.309090909090909,1.0,40,0
70007,52,685,120,1,13.173076923076923,5.0,595.35,50.4,1.65,11.449038461538462,8.25,41,5,1.2682926829268293,1.0,141,0
46000M,130,981,50,-1,7.546153846153846,5.0,1520.55,77.5,-1.55,11.696538461538461,7.75,89,21,1.4606741573033708,1.0,23,0
22712,210,4029,216,-12,19.185714285714287,12.0,1612.12,77.75999999999999,-5.04,7.6767619047619045,5.04,137,9,1.532846715328467,1.0,58,0
22983,326,4795,300,-121,14.708588957055214,12.0,1977.17,108.0,-43.559999999999995,6.064938650306749,5.04,218,8,1.4954128440366972,1.0,15,0
22024,129,2267,144,-12,17.573643410852714,12.0,913.04,51.839999999999996,-5.04,7.0778294573643405,5.04,88,6,1.4659090909090908,1.0,22,0
21488,2,3,2,1,1.5,1.5,11.850000000000001,7.9,3.95,5.925000000000001,5.925000000000001,2,1,1.0,1.0,0,0
22895,242,1958,100,-6,8.090909090909092,6.0,5785.54,275.0,-17.700000000000003,23.90719008264463,17.700000000000003,161,9,1.5031055900621118,1.0,16,0
22784,287,1142,48,-4,3.9790940766550524,3.0,5361.280000000001,204.0,-19.8,18.6804181184669,14.850000000000001,192,7,1.4947916666666667,1.0,16,0
21441,31,236,24,1,7.612903225806452,6.0,196.7,17.28,0.85,6.34516129032258,5.1,27,2,1.1481481481481481,1.0,37,0
84947,277,7678,360,-9,27.71841155234657,12.0,8660.86,381.6,-9.540000000000001,31.26664259927798,15.0,169,10,1.6390532544378698,1.0,14,0
22485,166,430,18,-2,2.5903614457831323,2.0,5288.099999999999,197.1,-25.5,31.85602409638554,25.5,141,6,1.177304964539007,1.0,20,0
21794,95,498,40,-2,5.242105263157895,3.0,2052.62,158.0,-7.9,21.606526315789473,13.5,79,3,1.2025316455696202,1.0,36,0
20707,31,153,24,-1,4.935483870967742,2.0,191.81,25.44,-1.25,6.18741935483871,2.5,20,7,1.55,1.0,52,0
22588,137,396,18,-192,2.8905109489051095,4.0,1274.28,52.02,-403.20000000000005,9.30131386861314,10.2,109,6,1.2568807339449541,1.0,130,0
21292,25,769,384,5,30.76,16.0,573.01,245.76,4.25,22.9204,13.6,25,1,1.0,1.0,74,0
22760,72,253,54,-1,3.513888888888889,1.0,3015.1499999999996,591.3,-12.75,41.87708333333333,12.75,50,8,1.44,1.0,28,0
22107,67,210,13,-8,3.1343283582089554,3.0,764.99,45.0,-30.0,11.41776119402985,9.870000000000001,41,13,1.6341463414634145,1.0,40,0
21486,4,8,3,1,2.0,2.0,30.0,11.25,3.75,7.5,7.5,4,1,1.0,1.0,3,0
22151,290,13652,864,-432,47.07586206896552,24.0,5459.61,311.03999999999996,-155.51999999999998,18.826241379310343,10.08,169,9,1.7159763313609468,1.0,19,0
22643,24,138,32,1,5.75,3.5,297.5,40.8,2.55,12.395833333333334,8.924999999999999,23,2,1.0434782608695652,1.0,46,0
22642,36,196,41,1,5.444444444444445,3.5,471.77,86.10000000000001,2.55,13.104722222222222,10.059999999999999,33,2,1.0909090909090908,1.0,76,0
22604,109,1154,256,1,10.587155963302752,3.0,2599.51,537.6,2.55,23.848715596330276,7.6499999999999995,74,5,1.472972972972973,1.0,28,0
22099,126,1380,360,-9,10.952380952380953,2.0,690.14,140.4,-11.25,5.477301587301588,1.25,92,5,1.3695652173913044,1.0,32,0
22653,118,1028,200,-20,8.711864406779661,5.5,1935.96,330.0,-39.0,16.406440677966103,9.78,71,12,1.6619718309859155,1.0,21,0
22906,185,1491,60,1,8.05945945945946,4.0,2376.1499999999996,87.0,1.65,12.844054054054052,6.6,143,10,1.2937062937062938,1.0,23,0
22754,167,1202,216,1,7.197604790419161,3.0,973.3399999999999,155.51999999999998,0.85,5.828383233532934,2.55,100,33,1.67,1.0,18,0
22919,193,1616,120,-12,8.373056994818652,6.0,1038.4,66.0,-7.800000000000001,5.380310880829016,3.9000000000000004,130,11,1.4846153846153847,1.0,21,0
22917,192,1797,200,-12,9.359375,6.0,1156.0500000000002,130.0,-7.800000000000001,6.021093750000001,3.9000000000000004,130,10,1.476923076923077,1.0,21,0
22920,189,1752,1515,-1515,9.26984126984127,6.0,1126.8,833.2500000000001,-833.2500000000001,5.961904761904762,3.9000000000000004,131,10,1.4427480916030535,1.0,21,0
22921,167,1595,200,-12,9.550898203592814,6.0,1024.75,130.0,-7.800000000000001,6.13622754491018,3.9000000000000004,114,10,1.4649122807017543,1.0,21,0
22918,189,1711,200,-12,9.052910052910052,6.0,1080.15,110.00000000000001,-7.800000000000001,5.715079365079365,3.9000000000000004,128,10,1.4765625,1.0,21,0
22916,189,1754,200,-12,9.28042328042328,6.0,1128.1000000000001,130.0,-7.800000000000001,5.968783068783069,3.9000000000000004,128,10,1.4765625,1.0,21,0
22575,79,615,128,-6,7.784810126582278,5.0,1146.45,211.2,-11.7,14.512025316455697,9.75,61,3,1.2950819672131149,1.0,202,0
21804,40,174,24,1,4.35,3.0,641.7,90.0,3.75,16.0425,11.25,36,2,1.1111111111111112,1.0,278,0
21588,129,1269,264,-1,9.837209302325581,3.0,2952.45,554.4,-2.55,22.88720930232558,7.6499999999999995,95,5,1.3578947368421053,1.0,25,0
22955,106,1093,144,1,10.31132075471698,6.0,1884.9,266.40000000000003,0.0,17.782075471698114,12.600000000000001,86,3,1.2325581395348837,1.0,24,0
22583,80,526,96,-1,6.575,6.0,1341.3,244.79999999999998,-2.55,16.76625,15.299999999999999,72,3,1.1111111111111112,1.0,19,0
22241,173,1784,144,-2,10.3121387283237,12.0,2175.4700000000003,152.64000000000001,-2.5,12.574971098265898,15.0,125,7,1.384,1.0,50,0
22904,242,1766,80,-2,7.297520661157025,6.0,5066.740000000001,204.0,-5.9,20.936942148760334,17.700000000000003,162,7,1.4938271604938271,1.0,15,0
22905,63,413,80,1,6.555555555555555,3.0,1134.56,204.0,2.46,18.008888888888887,8.850000000000001,47,8,1.3404255319148937,1.0,29,0
22092,87,661,36,1,7.597701149425287,2.0,309.61,15.12,0.39,3.5587356321839083,0.78,73,4,1.1917808219178083,1.0,54,0
22096,115,1134,432,-6,9.860869565217392,2.0,474.78000000000003,168.48000000000002,-2.34,4.128521739130435,0.78,87,4,1.3218390804597702,1.0,40,0
21358,59,327,24,1,5.5423728813559325,3.0,408.75,30.0,1.25,6.927966101694915,3.75,53,2,1.1132075471698113,1.0,29,0
21123,99,922,72,-24,9.313131313131313,3.0,1149.56,90.0,-30.0,11.61171717171717,3.75,63,9,1.5714285714285714,1.0,24,0
21427,27,68,12,-1,2.5185185185185186,2.0,142.8,25.200000000000003,-2.1,5.28888888888889,4.2,22,4,1.2272727272727273,1.0,94,0
21930,466,5426,100,-1,11.643776824034335,10.0,10352.99,179.0,-2.08,22.216716738197423,19.5,213,20,2.187793427230047,1.0,14,0
20772,43,213,53,-1,4.953488372093023,3.0,519.3,111.30000000000001,-2.55,12.076744186046511,7.6499999999999995,37,5,1.162162162162162,1.0,58,0
71406C,21,138,20,1,6.571428571428571,6.0,57.96,8.4,0.42,2.7600000000000002,2.52,13,8,1.6153846153846154,1.0,53,0
84985A,21,37,5,-5,1.7619047619047619,1.0,53.65,7.25,-7.25,2.5547619047619046,1.45,15,5,1.4,1.0,23,0
20754,244,1355,72,-1,5.55327868852459,3.0,2668.38,121.67999999999999,-2.1,10.935983606557377,6.300000000000001,153,8,1.5947712418300655,1.0,12,0
84596E,36,392,84,1,10.88888888888889,8.0,253.05,76.32000000000001,0.42,7.029166666666667,3.36,33,3,1.0909090909090908,1.0,28,0
21111,39,588,96,1,15.076923076923077,6.0,1038.6,122.39999999999999,2.95,26.63076923076923,17.700000000000003,35,4,1.1142857142857143,1.0,107,0
22501,276,1094,200,-52,3.963768115942029,2.0,9945.699999999999,1700.0,-442.0,36.03514492753623,19.9,187,18,1.4759358288770053,1.0,37,0
22854,152,747,96,-1,4.9144736842105265,4.0,3532.4500000000003,408.0,-4.95,23.23980263157895,19.8,123,5,1.2357723577235773,1.0,48,0
84997D,414,4769,360,-24,11.519323671497585,4.0,18202.57,1350.0,-90.0,43.96756038647343,16.6,238,13,1.7394957983193278,1.0,12,0
47599A,146,2391,144,-6,16.376712328767123,6.0,4443.82,243.35999999999999,-12.600000000000001,30.43712328767123,12.600000000000001,102,10,1.4313725490196079,1.0,17,0
47599B,109,1387,144,-50,12.724770642201834,6.0,2594.54,243.35999999999999,-105.0,23.803119266055045,12.600000000000001,70,12,1.5571428571428572,1.0,22,0
20972,528,6912,288,-12,13.090909090909092,12.0,8373.53,305.28000000000003,-15.0,15.858958333333334,15.0,302,22,1.7483443708609272,1.0,18,0
21041,149,573,48,-1,3.8456375838926173,2.0,1690.3500000000001,141.60000000000002,-2.95,11.344630872483222,5.9,100,21,1.49,1.0,16,0
21664,19,97,48,1,5.105263157894737,2.0,346.47,162.72,3.75,18.23526315789474,7.5,15,3,1.2666666666666666,1.0,101,0
22907,557,5890,192,-12,10.574506283662478,6.0,4798.599999999999,138.24,-10.2,8.61508078994614,5.1,351,14,1.586894586894587,1.0,15,0
22776,482,1011,24,-23,2.0975103734439835,1.0,9588.199999999999,204.0,-195.5,19.89253112033195,9.95,329,12,1.465045592705167,1.0,12,0
21810,168,4838,384,-48,28.797619047619047,12.0,2124.2,149.76,-60.0,12.644047619047617,12.4,118,7,1.423728813559322,1.0,126,0
21197,13,210,48,-21,16.153846153846153,12.0,268.26,69.6,-34.65,20.635384615384616,19.799999999999997,12,2,1.0833333333333333,1.0,73,0
85035B,44,558,288,1,12.681818181818182,2.5,820.5,360.0,1.25,18.647727272727273,8.5,38,3,1.1578947368421053,1.0,95,0
84968C,50,90,10,-3,1.8,1.0,1147.5,127.5,-38.25,22.95,12.75,37,3,1.3513513513513513,1.0,29,0
21098,162,2981,1200,-36,18.401234567901234,3.0,3423.78,1272.0,-38.160000000000004,21.134444444444444,3.75,104,12,1.5576923076923077,1.0,193,0
21192,43,925,288,1,21.511627906976745,5.0,1391.85,417.59999999999997,1.65,32.36860465116279,8.25,32,6,1.34375,1.0,48,0
72800B,34,91,12,1,2.676470588235294,1.0,232.04999999999998,30.599999999999998,2.55,6.824999999999999,2.55,27,2,1.2592592592592593,1.0,53,0
84563A,14,59,8,1,4.214285714285714,2.0,198.05,23.6,2.95,14.146428571428572,11.9,11,4,1.2727272727272727,1.0,58,0
47504H,85,846,144,-4,9.952941176470588,2.0,763.46,113.76,-5.0,8.981882352941177,6.58,63,10,1.3492063492063493,1.0,31,0
21742,82,173,15,1,2.1097560975609757,1.5,1029.35,89.25,5.95,12.553048780487805,8.925,67,4,1.2238805970149254,1.0,23,0
22481,73,555,24,1,7.602739726027397,4.0,554.31,30.0,1.25,7.593287671232876,5.0,61,4,1.1967213114754098,1.0,27,0
22943,169,1252,144,-8,7.408284023668639,3.0,5827.34,712.8000000000001,-39.6,34.48130177514793,14.850000000000001,133,4,1.2706766917293233,1.0,55,0
22699,834,8443,768,-168,10.123501199040767,6.0,23023.77,1958.3999999999999,-428.4,27.606438848920863,17.700000000000003,424,34,1.9669811320754718,1.0,15,0
22217,46,360,50,-40,7.826086956521739,6.0,450.0,62.5,-50.0,9.782608695652174,7.5,43,2,1.069767441860465,1.0,33,0
22227,177,1903,48,-1,10.751412429378531,5.0,1232.15,31.200000000000003,-0.65,6.961299435028249,3.25,80,23,2.2125,1.0,20,0
21106,35,193,24,1,5.514285714285714,2.0,530.95,61.199999999999996,2.95,15.170000000000002,5.9,30,2,1.1666666666666667,1.0,79,0
21107,65,600,72,1,9.23076923076923,6.0,1606.8,183.6,2.95,24.72,17.700000000000003,48,7,1.3541666666666667,1.0,32,0
22697,742,6021,192,-48,8.11455525606469,6.0,16690.11,489.59999999999997,-122.39999999999999,22.493409703504042,17.700000000000003,385,28,1.9272727272727272,1.0,16,0
21826,21,93,12,1,4.428571428571429,2.0,116.25,15.0,1.25,5.535714285714286,2.5,16,2,1.3125,1.0,29,0
22548,184,1873,216,1,10.179347826086957,4.0,2097.96,183.6,1.25,11.40195652173913,5.0,149,4,1.2348993288590604,1.0,24,0
17164B,10,29,10,1,2.9,2.0,12.18,4.2,0.42,1.218,0.84,9,2,1.1111111111111112,1.0,24,0
22429,333,1152,180,-5,3.4594594594594597,2.0,4780.04,675.0,-21.25,14.354474474474474,8.5,226,14,1.4734513274336283,1.0,21,0
20974,303,6156,480,-334,20.316831683168317,7.0,3859.4,264.0,-217.1,12.737293729372938,4.55,195,15,1.5538461538461539,1.0,13,0
20973,266,3743,384,-2,14.071428571428571,4.5,2371.15,211.20000000000002,-1.3,8.914097744360902,3.25,180,7,1.4777777777777779,1.0,53,0
15044B,49,306,50,-1,6.244897959183674,6.0,862.7,127.49999999999999,-2.95,17.606122448979594,17.700000000000003,37,6,1.3243243243243243,1.0,61,0
21135,164,2374,576,-288,14.475609756097562,8.0,2782.3,148.72,-115.2,16.965243902439024,13.52,120,6,1.3666666666666667,1.0,14,0
22173,335,2002,64,-64,5.976119402985074,3.0,5835.6,176.0,-176.0,17.419701492537314,9.870000000000001,204,22,1.642156862745098,1.0,48,0
22626,182,472,48,-4,2.5934065934065935,2.0,3897.73,367.20000000000005,-34.0,21.416098901098902,17.0,131,6,1.3893129770992367,1.0,17,0
22625,455,1408,48,-2,3.0945054945054946,2.0,11316.03,367.20000000000005,-17.0,24.870395604395608,17.0,288,12,1.5798611111111112,1.0,22,0
22624,620,1706,48,-4,2.7516129032258063,2.0,14154.23,367.20000000000005,-30.6,22.829403225806452,17.0,369,18,1.6802168021680217,1.0,47,0
84945,307,9489,384,-24,30.908794788273617,12.0,7617.21,276.48,-20.4,24.811758957654725,10.2,200,8,1.535,1.0,12,0
22244,105,1601,192,-5,15.247619047619047,6.0,2884.35,316.79999999999995,-9.75,27.47,11.7,67,7,1.5671641791044777,1.0,30,0
47421,60,949,120,1,15.816666666666666,4.0,374.09999999999997,43.199999999999996,0.42,6.234999999999999,1.68,16,37,3.75,1.0,28,0
20712,493,7858,300,-200,15.939148073022313,10.0,14897.97,585.0,-348.0,30.219006085192696,20.8,240,16,2.0541666666666667,1.0,12,0
22973,112,1102,96,-18,9.839285714285714,12.0,1783.9399999999998,139.2,-29.7,15.928035714285713,19.799999999999997,80,6,1.4,1.0,20,0
84569B,12,76,12,1,6.333333333333333,4.5,95.0,15.0,1.25,7.916666666666667,5.625,11,2,1.0909090909090908,1.0,34,0
22815,112,1788,72,12,15.964285714285714,12.0,738.0,25.919999999999998,5.04,6.589285714285714,5.04,78,7,1.435897435897436,1.0,20,0
85114B,50,383,60,-2,7.66,5.0,607.9499999999999,87.0,-3.3,12.158999999999999,8.25,35,11,1.4285714285714286,1.0,66,0
22584,151,2182,288,-14,14.450331125827814,6.0,5346.14,734.4,-35.699999999999996,35.404900662251656,15.299999999999999,120,5,1.2583333333333333,1.0,20,0
22454,38,228,48,1,6.0,3.5,639.0,122.39999999999999,2.95,16.81578947368421,10.325000000000001,31,3,1.2258064516129032,1.0,68,0
85114C,58,443,60,1,7.637931034482759,5.0,706.9499999999999,87.0,1.65,12.188793103448274,8.25,34,16,1.7058823529411764,1.0,45,0
22974,162,1476,192,-12,9.11111111111111,6.0,2380.4399999999996,278.4,-19.799999999999997,14.694074074074072,9.899999999999999,121,5,1.3388429752066116,1.0,19,0
21452,142,698,96,-6,4.915492957746479,3.0,2003.9,244.79999999999998,-17.700000000000003,14.111971830985917,8.850000000000001,106,8,1.3396226415094339,1.0,20,0
22743,135,617,48,-6,4.57037037037037,4.0,1815.8300000000002,122.39999999999999,-17.700000000000003,13.450592592592594,11.8,104,5,1.2980769230769231,1.0,20,0
22911,82,425,80,-3,5.182926829268292,3.0,1208.5900000000001,204.0,-8.850000000000001,14.738902439024391,8.850000000000001,66,5,1.2424242424242424,1.0,42,0
22453,43,297,48,1,6.906976744186046,6.0,842.5500000000001,122.39999999999999,2.95,19.59418604651163,17.700000000000003,35,4,1.2285714285714286,1.0,52,0
22445,97,465,48,1,4.793814432989691,3.0,1341.8700000000001,122.39999999999999,2.95,13.833711340206186,8.850000000000001,70,6,1.3857142857142857,1.0,42,0
22607,300,1225,96,-1,4.083333333333333,2.0,11187.68,816.0,-9.95,37.29226666666667,19.9,220,8,1.3636363636363635,1.0,16,0
22635,181,553,83,-67,3.0552486187845305,2.0,5148.549999999999,705.5,-569.5,28.44502762430939,19.9,137,6,1.3211678832116789,1.0,15,0
22634,220,661,32,-8,3.0045454545454544,2.0,6023.05,272.0,-68.0,27.3775,19.9,151,6,1.4569536423841059,1.0,14,0
22222,147,822,72,1,5.591836734693878,3.0,2589.3,306.0,4.95,17.614285714285714,14.850000000000001,104,25,1.4134615384615385,1.0,12,0
22947,107,531,42,-2,4.962616822429907,5.0,5007.85,357.0,-15.9,46.80233644859813,47.7,81,7,1.3209876543209877,1.0,137,0
22187,147,1168,72,-2,7.945578231292517,4.0,2519.7799999999997,140.4,-8.5,17.141360544217687,11.7,123,4,1.1951219512195121,1.0,102,0
22164,12,71,24,1,5.916666666666667,6.0,209.45000000000005,70.80000000000001,2.95,17.45416666666667,17.700000000000003,11,2,1.0909090909090908,1.0,150,0
72598,39,418,96,1,10.717948717948717,4.0,330.09999999999997,61.44,0.85,8.464102564102562,3.4,35,2,1.1142857142857143,1.0,58,0
22627,301,745,36,-2,2.475083056478405,2.0,6210.58,275.40000000000003,-17.0,20.633156146179402,17.0,186,13,1.618279569892473,1.0,36,0
22487,388,684,32,-4,1.7628865979381443,1.0,6408.36,272.0,-34.0,16.51639175257732,9.95,273,14,1.4212454212454213,1.0,15,0
22360,163,774,96,-18,4.748466257668712,2.0,2147.46,244.79999999999998,-53.1,13.174601226993865,5.9,102,16,1.5980392156862746,1.0,17,0
22364,108,450,48,-12,4.166666666666667,1.0,1238.78,122.39999999999999,-30.599999999999998,11.470185185185185,2.95,69,13,1.565217391304348,1.0,25,0
21657,15,28,6,1,1.8666666666666667,1.0,194.60000000000002,41.7,6.95,12.973333333333334,6.95,11,4,1.3636363636363635,1.0,16,0
22120,170,488,20,-9,2.8705882352941177,3.0,4687.37,202.60000000000002,-89.55,27.572764705882353,29.849999999999998,120,10,1.4166666666666667,1.0,21,0
21038,24,75,10,-2,3.125,2.0,80.85000000000001,17.700000000000003,-5.9,3.3687500000000004,2.37,20,2,1.2,1.0,52,0
21625,115,300,11,1,2.608695652173913,3.0,2070.0,76.45,6.95,18.0,20.85,96,4,1.1979166666666667,1.0,20,0
22097,147,1358,360,-10,9.238095238095237,2.0,601.86,140.4,-3.9000000000000004,4.094285714285714,1.17,100,11,1.47,1.0,36,0
21179,175,1773,144,-12,10.131428571428572,4.0,1016.55,56.160000000000004,-4.68,5.808857142857143,2.73,122,9,1.4344262295081966,1.0,19,0
22185,114,1129,36,1,9.903508771929825,5.0,1793.4899999999998,52.199999999999996,1.65,15.73236842105263,8.25,98,5,1.163265306122449,1.0,48,0
21662,16,74,48,1,4.625,2.0,416.3,261.6,5.95,26.01875,11.9,14,2,1.1428571428571428,1.0,65,0
85104,13,179,144,-3,13.76923076923077,4.0,476.13,367.2,-8.850000000000001,36.62538461538462,11.8,11,2,1.1818181818181819,1.0,94,0
21654,50,946,144,1,18.92,6.0,432.54,56.160000000000004,0.78,8.6508,7.859999999999999,40,3,1.25,1.0,25,0
21658,153,742,48,-2,4.849673202614379,4.0,2757.78,162.72,-7.9,18.024705882352944,15.8,83,10,1.8433734939759037,1.0,27,0
21519,191,3145,72,-12,16.465968586387433,12.0,1290.66,25.919999999999998,-5.04,6.75738219895288,5.04,99,9,1.9292929292929293,1.0,15,0
22819,122,1810,144,1,14.836065573770492,12.0,742.92,51.839999999999996,0.42,6.089508196721311,5.04,93,9,1.3118279569892473,1.0,20,0
22704,168,5025,400,-25,29.910714285714285,25.0,2062.5,136.0,-10.5,12.276785714285714,10.5,124,8,1.3548387096774193,1.0,21,0
21498,325,10122,600,-25,31.144615384615385,25.0,4142.24,204.00000000000003,-10.5,12.745353846153845,10.5,230,10,1.4130434782608696,1.0,19,0
22049,33,1000,75,-25,30.303030303030305,25.0,264.75,31.5,-10.5,8.022727272727273,4.75,27,3,1.2222222222222223,1.0,214,0
21497,222,8175,1000,25,36.82432432432432,25.0,3263.5,340.0,10.5,14.70045045045045,10.5,170,8,1.3058823529411765,1.0,29,0
21333,15,55,12,1,3.6666666666666665,4.0,162.25,35.400000000000006,2.95,10.816666666666666,11.8,15,1,1.0,1.0,42,0
22194,34,51,2,-2,1.5,2.0,433.5,17.0,-17.0,12.75,17.0,24,4,1.4166666666666667,1.0,27,0
22688,26,699,600,1,26.884615384615383,2.0,3433.79,2748.0,7.95,132.06884615384615,16.5,25,2,1.04,1.0,195,0
84692,365,6596,400,-5,18.07123287671233,10.0,2712.2,128.0,-2.1,7.430684931506849,4.62,204,16,1.7892156862745099,1.0,13,0
22444,37,731,96,-28,19.756756756756758,24.0,895.51,101.76,-35.0,24.202972972972972,30.0,31,2,1.1935483870967742,1.0,99,0
22555,447,5702,288,-12,12.756152125279643,10.0,9158.699999999999,417.59999999999997,-19.799999999999997,20.48926174496644,16.5,288,6,1.5520833333333333,1.0,12,0
22547,45,559,48,-2,12.422222222222222,7.0,238.88,20.16,-0.84,5.3084444444444445,4.2,37,4,1.2162162162162162,1.0,34,0
22543,35,1311,480,1,37.457142857142856,6.0,492.85999999999996,172.79999999999998,0.32,14.081714285714284,2.52,28,3,1.25,1.0,50,0
22539,83,2481,240,1,29.89156626506024,24.0,985.24,100.8,0.42,11.870361445783132,10.08,70,3,1.1857142857142857,1.0,37,0
22561,394,5119,360,-252,12.99238578680203,12.0,8185.629999999999,522.0,-365.4,20.775710659898476,19.799999999999997,282,13,1.3971631205673758,1.0,15,0
22489,313,8920,576,-1,28.498402555910545,24.0,3593.54,207.35999999999999,-0.42,11.480958466453673,10.08,227,11,1.3788546255506609,1.0,13,0
22814,93,1413,144,1,15.193548387096774,12.0,571.86,51.839999999999996,0.42,6.1490322580645165,5.04,73,8,1.273972602739726,1.0,28,0
21520,34,455,72,-2,13.382352941176471,12.0,186.78,25.919999999999998,-0.84,5.4935294117647056,5.04,29,3,1.1724137931034482,1.0,36,0
21982,263,7250,1296,-1,27.566539923954373,12.0,2043.5,285.12,-0.39,7.769961977186312,4.68,178,14,1.4775280898876404,1.0,13,0
21981,190,5247,432,-7,27.61578947368421,24.0,1493.77,108.0,-2.73,7.861947368421053,6.959999999999999,140,8,1.3571428571428572,1.0,17,0
21967,175,5138,2160,1,29.36,12.0,1495.32,540.0,0.29,8.544685714285714,4.68,127,8,1.3779527559055118,1.0,14,0
